AcresBurned,AdminUnit,ConditionStatement,Counties,CountyIds,Extinguished,Injuries,Latitude,Longitude,Location,Name,PercentContained,PersonnelInvolved,SearchDescription,Status,UniqueId,ArchiveYear,Started,Ended,Cord,Fahrenheit,Month_Number,Month
17.0,CAL FIRE Siskiyou,,Siskiyou,47,2019-06-17T10:39:00Z,,41.64895,-122.35961999999999,"Rocky Rd and Harry Cash Rd, 9 miles east of Grenada ",Rocky Fire,100.0,,"The Rocky Fire started on June 14, 2019 near Rocky Rd and Harry Cash Rd, 9 miles east of Grenada in Siskiyou County.  Was contained on 6-15-2019.",Finalized,45cad03f-97e7-4301-92e2-e63a0040913a,2019,6,6,"(41.64895, -122.35961999999999)",61.4,6.0,June
16.0,CAL FIRE Shasta-Trinity Unit,Forward spread stopped,Shasta,45,2019-09-24T14:52:00Z,,40.612556,-122.03916699999999,at Whitmore Road and Cow Creek Ranch Road in Millville,Cow Fire,100.0,,"The Cow Fire started September 24, 2019 off at Whitmore Road and Cow Creek Ranch Road in Millville in Shasta County.",Finalized,f24e0e23-63ee-4038-a04d-41fe70cac747,2019,9,9,"(40.612556, -122.03916699999999)",65.0,9.0,September
16.0,CAL FIRE Amador El Dorado Unit ,,El Dorado,9,2019-08-14T18:52:00Z,,38.703889000000004,-120.890556,Off of Greenstone Road and Buck Mountain Road ,Greenstone Fire ,100.0,,"Greenstone Fire started on August 14, 2019 off of Greenstone Road and Buck Mountain Road in El Dorado County.",Finalized,22c3cb30-55b1-4fcd-9606-6a0dcedce4ef,2019,8,8,"(38.703889000000004, -120.890556)",72.0,8.0,August
15.0,CAL FIRE Siskiyou unit,,Siskiyou,47,2019-09-10T19:27:00Z,,41.512917,-122.740333,"Near Duzel Rock Lookout, northeast of Etna",Duzel Fire,100.0,,"The Duzel Fire started September 7, 2019 near Duzel Rock Lookout, northeast of Etna in Siskiyou County.",Finalized,efba4d61-2027-4b05-8506-04d9858154ca,2019,9,9,"(41.512917, -122.740333)",57.5,9.0,September
15.0,CAL FIRE San Bernardino Unit,Forward rate of spread has been stopped. CAL FIRE resources will remain on scene for mop-up.,San Bernardino,36,2019-09-06T08:00:00Z,,34.353667,-117.343833,"Old Dump Road, south of Summit Valley Road, Hesperia",Telephone Fire,100.0,,"The Telephone Fire started on September 2, 2019 off Old Dump Road, south of Summit Valley Road, Hesperia in San Bernardino County",Finalized,a5331bf6-d695-4309-a846-96808e41d757,2019,9,9,"(34.353667, -117.343833)",78.2,9.0,September
15.0,CAL FIRE / San Diego County Fire,,San Diego,37,2019-06-24T11:44:00Z,,33.30267,-116.97771999999999,Highway 76 and Pauma Valley Road ,Pauma Fire,100.0,,"The Pauma Fire started on June 10, 2019 off highway 76 and Pauma Valley Drive in Pauma Valley in San Diego County. It was 15 acres and contained on June 11, 2019. ",Finalized,77671ac0-0868-4cc9-a699-26f0131cd493,2019,6,6,"(33.30267, -116.97771999999999)",70.3,6.0,June
13.0,CAL FIRE Amador-El Dorado Unit,,El Dorado,9,2019-07-31T06:47:00Z,,38.757636,-120.75663999999999,"Northeast of Placerville in the community of Camino, off of Shadow Ridge Road",Carson Fire,100.0,,"The Carson Fire started July 30, 2019 Northeast of Placerville in the community of Camino, off of Shadow Ridge Road in El Dorado County.",Finalized,6ac64fee-1420-420c-bff1-1d4908b059be,2019,7,8,"(38.757636, -120.75663999999999)",70.6,7.0,July
12.0,CAL FIRE Santa Clara Unit,,Alameda,1,2019-10-08T17:51:00Z,,37.606,-121.853,SR 84 and Little Valley Road in Sunol,Little Fire,100.0,,"The Little Fire started on October 8, 2019 off SR 84 and Little Valley Road, Sunol in Alameda County.",Finalized,a87ab8be-3da9-4cb0-a72c-5125acc001ef,2019,10,10,"(37.606, -121.853)",62.6,10.0,October
12.0,CAL FIRE Butte County Fire Unit ,,Butte,4,2019-06-29T18:20:00Z,,39.32889,-121.23431000000001,"Off Craig Access Road, Near Lake Oroville ",Mayberry Fire ,100.0,,"Mayberry Fire started on June 29,2019 off of Craig Access Road, near Lake Oroville in Butte County.",Finalized,42e2b6f0-2d63-4fbf-bbb4-4fc2eda4805d,2019,6,6,"(39.32889, -121.23431000000001)",74.1,6.0,June
11.0,CAL FIRE San Bernardino Unit ,,San Bernardino,36,2019-10-22T13:30:00Z,,34.033117,-117.21545,Beaumont and San Timorese Canyon,Beaumont Fire,100.0,,"The Beaumont Fire started October 21, 2019 off Beaumont and San Timorese Canyon in San Bernardino County.",Finalized,6ad5dc4a-bd52-4cb4-9664-2ab606289d21,2019,10,10,"(34.033117, -117.21545)",65.3,10.0,October
11.0,CAL FIRE Tehama Glenn Unit,,Tehama,52,2019-10-07T11:03:00Z,,40.314187,-122.07005500000001,Highway 36E east of Dales Station and Manton Road,Dales Fire,100.0,,The Dales fire started October 6. 2019 off Highway 36E east of Dales Station and Manton Road in Tehama County,Finalized,a4bd4cbb-53de-47c8-972f-cca4c36aaf74,2019,10,10,"(40.314187, -122.07005500000001)",59.2,10.0,October
11.0,CAL FIRE TCU (Tuolumne-Calaveras Unit),,Stanislaus,50,2019-09-13T21:43:00Z,,37.492002,-120.401028,Knights Ferry,Bridge Fire,100.0,,"The Bridge Fire started on September 13, 2019",Finalized,a8b79d35-dab7-4513-ac65-25fd99541662,2019,9,9,"(37.492002, -120.401028)",72.2,9.0,September
11.0,CAL FIRE Santa Clara Unit,,Alameda,1,2019-09-02T19:13:00Z,,37.545167,-121.596667,"Mines Road, Livermore",Mines Fire,100.0,,"The Mines Fire started on September 2, 2019 on Mines Road, Livermore in Alameda County",Finalized,de9cacb4-0be2-47d1-8cf2-7a25aabacfae,2019,9,9,"(37.545167, -121.596667)",68.5,9.0,September
10.0,San Diego City Fire Department ,,San Diego,37,2019-10-16T13:50:00Z,,32.762706,-117.09744099999999,"Off Fairmont Avenue and Aldine Drive, Northwest of Talmadge",Fairmont Fire,100.0,,"Fairmont Fire started on October 15, 2019 off Fairmont Avenue and Aldine Drive, Northwest of Talmadge in San Diego County.",Finalized,2a516d14-36ce-43b0-b34c-7483759a9c84,2019,10,10,"(32.762706, -117.09744099999999)",65.4,10.0,October
10.0,CAL FIRE Tehama-Glenn Unit,,Tehama,52,2019-10-08T09:52:00Z,,39.847708000000004,-122.160416,"Inghram Road, South Corning",Inghram Fire,100.0,,"The Inghram Fire started October 8, 2019 off Inghram Road, South Corning in Tehama County.",Finalized,d6114db7-8a39-4b86-92a5-5c3dea1f348f,2019,10,10,"(39.847708000000004, -122.160416)",59.2,10.0,October
10.0,CAL FIRE Amador-El Dorado Unit,"<p>Great response by fire crews. Forward progress has stopped and structure threat mitigated. Fire crews will continue to patrol throughout the night for hot spots.
Final acreage decreased due to more accurate mapping.</p>

<p>All evacuation warnings/orders have been lifted.</p>",Amador,3,2019-09-25T17:00:00Z,1.0,38.332083000000004,-120.67131,"Electra Road and Highway 49, east of Jackson",Electra Fire,100.0,45.0,"The Electra Fire started September 25. 2019 off Electra Road and Highway 49, east of Jackson in Amador County.",Finalized,755df0b3-ad02-406b-af5d-738b67d8c755,2019,9,9,"(38.332083000000004, -120.67131)",66.8,9.0,September
10.0,CAL FIRE/Riverside County Fire Department,,Riverside,33,2019-09-10T10:45:00Z,,33.496633,-116.631106,Bailey Road and Terwilliger Road in Anza,Bailey Fire,100.0,,"The Bailey Fire started September 10, 2019 off Bailey Road and Terwilliger Road in Anza in Riverside County.",Finalized,5a4639e4-0d1d-4cee-8215-0aa1d53a5160,2019,9,9,"(33.496633, -116.631106)",79.9,9.0,September
10.0,CAL FIRE Butte County Fire Department ,,Butte,4,,,39.423833,-121.57973799999999,"Off Moms Lane and Lone Tree Road, South of Orville ",Moms Fire ,100.0,,"Moms Fire started on July 23, 2019 Off Moms Lane and Lone Tree Road, South of Orville in Butte County.",Finalized,7955a367-99da-4047-9f69-cc60ad3208e6,2019,7,7,"(39.423833, -121.57973799999999)",76.6,7.0,July
10.0,CAL FIRE Siskiyou Unit,,Siskiyou,47,2019-06-21T14:23:00Z,,41.946220000000004,-122.40156999999999,"Deer Run Road, east of Iron Gate Reservoir",IronGate Fire,100.0,,"The IronGate Fire started on June 16, 2019 off Deer Run Road, east of Iron Gate Reservoir in Siskiyou County and burned 10 acres. It was contained June 17, 2019.",Finalized,fe63d965-9069-4a96-b9da-99d5fefdaa19,2019,6,7,"(41.946220000000004, -122.40156999999999)",61.4,6.0,June
10.0,CAL FIRE / Butte County Fire,,Butte,4,2019-05-08T08:47:00Z,,39.83958,-121.95700000000001,"Off Hamilton Nord Cana Hwy & Cana Hwy, northeast of Chico",Cana Fire,100.0,,"The Cana Fire started on April 30, 2019 off Hamilton Nord Cana Hwy & Cana Hwy, northeast of Chico. It was contained on April 30, 2019.",Finalized,34abbc65-5bbe-474b-85c8-16d07bb5b503,2019,4,5,"(39.83958, -121.95700000000001)",60.3,4.0,April
9.0,CAL FIRE / Riverside County Fire,,Riverside,33,2019-10-10T18:11:00Z,,33.827979,-117.499619,"Eagle Canyon Rd. and Cajalco Rd., southwest of Corona",Eagle Fire,100.0,,"The Eagle Fire started on October 10, 2019 near Eagle Canyon Rd. and Cajalco Rd., southwest of Corona in Riverside County.",Finalized,6e93b252-99a3-4214-9921-238373b17535,2019,10,10,"(33.827979, -117.499619)",68.6,10.0,October
2.0,CAL FIRE Nevada-Yuba-Placer Unit ,,Nevada,29,2019-06-28T17:33:00Z,,39.40972222,-121.00055556,"Off of  Long Point Road and Old Mill Road, Southeast of Camptonville in Nevada County ",Long Fire,100.0,,"Long Fire started on June 28, 2019 off of Long Point Road and Old Mill Road, Southeast of Camptonville in Nevada County.",Finalized,b38c0563-b321-431b-9174-6336c5a0d449,2019,6,6,"(39.40972222, -121.00055556)",65.0,6.0,June
,Yolo County Fire Protection District,,Yolo,57,,,38.734634,-121.72969099999999,"County Road 102 and County Road 17, North of Woodland",Cashe Fire ,,,"The Cashe Fire started November 25, 2019 off County Road 102 and County Road 17, North of Woodland in Yolo county.",Finalized,9c26f915-1b33-422d-b30a-9eb4da6fd729,2019,11,12,"(38.734634, -121.72969099999999)",55.9,11.0,November
,Camp Pendleton Marine Corps Base,,San Diego,37,,,33.351145,-117.403719,"Near Basilone Road and Las Pulgas Road, near Camp Pendleton North",Oak Fire,,,"The Oak Fire started October 22, 2019 off near Basilone Road and Las Pulgas Road, near Camp Pendleton North in San Diego County.",Finalized,7264a106-e0f4-41de-8fd0-3f9110431e28,2019,10,11,"(33.351145, -117.403719)",65.4,10.0,October
,Bureau of Indian Affairs,"As of 10:00 p.m. on 10/16, the fire is 90% contained and has been TURNED OVER TO THE BUREAU OF INDIAN AFFAIRS. This will be the final update provided by CAL FIRE/Riverside County Fire Department. the Torres-Martinez Indian Reservation.",Riverside,33,,,33.45148,-116.05898,Johnson Street and Ave 82,Johnson Fire ,,,"The Johnson Fire started October 14, 2019 off Johnson Street and Ave 82 in Riverside County.",Inactive,8bf75401-999f-42bd-8c0a-8db508591545,2019,10,10,"(33.45148, -116.05898)",68.6,10.0,October
